id,domain,company_name,website,phone,email,contact_type,city,state,states_served_count,nationwide,description,min_loan_amount,max_loan_amount,max_ltv,max_arv,min_interest_rate,max_interest_rate,min_points,max_points,min_term_months,max_term_months,interest_only,nmls_id,aapl_member,year_founded,credit_check_policy,min_credit_score,no_credit_check,source,states_served,loan_products,display_loan_range,display_max_ltv,display_max_arv,display_interest_rate,display_points,display_term
418,legacy-lend.com,Legacy Lending,https://legacy-lend.com,,,web_only,Prattville,AL,1,False,"Legacy Lending offers fast, flexible, and transparent hard money loans tailored to the needs of real estate investors in Alabama.",,,,,,,,,,,,,,,,,False,brave_search,AL,,,,,,,
134,lendding.com,LendDing,https://lendding.com,(800) 865-9011,,phone_only,Sunnyvale,CA,51,True,LendDing connects you with lenders that match your lending criteria for investment properties.,50000,10000000,0.85,,0.0625,0.12,1.0,4.0,12,360,,32417,,,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|construction|dscr|rental,$50K – $10M,85%,,6% – 12%,1 – 4 pts,12 – 360 mo
419,lendingarizona.net,"Lending Arizona, LLC",https://lendingarizona.net,(520) 886-7283,randrews@lendingarizona.net,phone_email,Tucson,AZ,1,False,"Lending Arizona offers a variety of mortgage options including private money loans, VA, FHA, and conventional loans.",,,,,,,,,,,,174095,,2007,,,False,brave_search,AZ,dscr,,,,,,
135,lendingbeeinc.com,Lending Bee Inc.,https://lendingbeeinc.com,(818) 740-5721,info@lendingbeeinc.com,phone_email,North Hollywood,CA,1,False,"Lending Bee Inc. is a leading hard money lender in California, offering a variety of loan products including fix and flip, bridge, and construction loans.",150000,30000000,0.85,,0.0899,,2.0,,6,24,True,,,,hard_pull,600,False,brave_search,CA,bridge|commercial|construction|fix_flip|multifamily|refi|rental,$150K – $30M,85%,,9%,2 pts,6 – 24 mo
295,lendinghq.com,"Lending HQ, LLC",https://lendinghq.com,(843) 732-3278,apply@lendinghq.com,phone_email,Charleston,SC,1,False,"Lending HQ offers creative financing for investment real estate properties in South Carolina, including fix and flip, new construction, and commercial loans.",100000,5000000,0.65,,,,,,12,,True,,,,none,,True,brave_search,SC,construction|fix_flip,$100K – $5M,65%,,,,12 mo
6,lendingone.com,LendingOne,https://lendingone.com,(888) 987-1276,,phone_only,Boca Raton,FL,23,False,"LendingOne offers a variety of real estate investor loans including DSCR rental loans, bridge loans, fix and flip loans, and new construction loans.",50000,2000000,0.95,,,,,,12,30,True,1508627,,,none,,True,brave_search,AL|AR|CA|CO|DC|FL|GA|ID|IL|IN|KY|MD|MN|MO|NC|NE|OH|OK|TN|TX|VA|WA|WI,bridge|construction|dscr|fix_flip,$50K – $2M,95%,,,,12 – 30 mo
49,lendmire.com,Lendmire,https://lendmire.com,(828) 256-2183,info@lendmire.com,phone_email,Boone,NC,36,False,"Lendmire specializes in DSCR loans for real estate investors, allowing qualification based on rental income rather than personal income.",50000,6000000,0.8,,,,,,,,True,2371349,,,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|DC|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MO|MS|MT|NC|ND|NE|NM|NV|OH|OK|OR|SC|SD|TN|TX|UT|VA|WA|WY,bridge|dscr|refi,$50K – $6M,80%,,,,
421,lendsurehomeloans.com,LendSure Home Loans,https://lendsurehomeloans.com,(877) 395-9002,info@lendsurehomeloans.com,phone_email,San Diego,CA,5,False,"LendSure Home Loans specializes in various loan options including DSCR, fix and flip, and bridge loans for investment properties.",75000,3000000,0.85,,,,,,,,True,1326437,,,hard_pull,660,False,brave_search,AZ|CA|GA|IL|TX,bridge|construction|dscr|fix_flip,$75K – $3M,85%,,,,
420,lendsure.com,LendSure Mortgage Corp.,https://lendsure.com,(888) 707-7811,,phone_only,San Diego,CA,1,False,"LendSure Mortgage Corp. offers a comprehensive range of non-QM loan programs for borrowers that don’t fit conforming guidelines, including fix and flip, construction, and investment property loans.",50000,3000000,0.85,0.7,,,,,12,18,True,1326437,,,hard_pull,660,False,brave_search,CA,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|ground_up|multifamily|refi|rental,$50K – $3M,85%,70%,,,12 – 18 mo
108,level4funding.com,Level 4 Funding,https://level4funding.com,(623) 582-4444,,phone_only,,,5,False,"Private hard money lender offering various loan products including fix and flip, bridge loans, and commercial loans.",,,0.9,,0.0599,,,,,,,,,,,,False,brave_search,AZ|CA|CO|NV|TX,bridge|cash_out|commercial|construction|fix_flip|rental,,90%,,6%,,
237,lightspeedlending.com,Lightspeed Lending,https://lightspeedlending.com,(954) 444-7928,,phone_only,Boca Raton,FL,11,False,"Lightspeed Lending offers fast hard money loans for real estate investors, specializing in fix and flip, rental, and bridge loans.",100000,10000000,0.8,,0.0699,,,,12,24,,,,2020,,,False,brave_search,CA|CO|FL|GA|IN|MA|NC|OH|TN|TX|WA,bridge|fix_flip|rental,$100K – $10M,80%,,7%,,12 – 24 mo
1,limaone.com,Lima One Capital,https://limaone.com,(800) 390-4212,hello@limaone.com,phone_email,Greenville,SC,48,False,"Lima One Capital offers private money lending solutions for real estate investors, specializing in fix and flip, bridge, new construction, rental, and multifamily loans.",100000,5000000,0.9,0.75,0.092,,,,13,24,True,1324403,,2010,hard_pull,700,False,brave_search,AL|AR|AZ|CA|CO|CT|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|construction|fix_flip|multifamily|rental,$100K – $5M,90%,75%,9%,,13 – 24 mo
296,lincolncapital.me,Lincoln Capital,https://lincolncapital.me,(207) 772-7500,info@lincolncapital.me,phone_email,Portland,ME,1,False,"Lincoln Capital provides and services short term financing for real estate purchase and property development in Maine, specializing in fast and flexible bridge loans.",100000,1000000,,,,,,,,,,,,2006,none,,True,brave_search,ME,bridge|construction|fix_flip,$100K – $1M,,,,,
422,lincolnhomeloans.com,Lincoln Home Loans,https://lincolnhomeloans.com,(615) 386-7155,info@lincolnhomeloans.com,phone_email,Nashville,TN,1,False,"Lincoln Home Loans offers a variety of mortgage options including home purchase, refinance, and VA loans, with a commitment to providing competitive rates and excellent service.",,,,,,,,,,,,,,,hard_pull,580,False,brave_search,TN,cash_out|refi,,,,,,
80,littlecityinvestments.com,Little City Investments,https://littlecityinvestments.com,(512) 577-6049,,phone_only,Austin,TX,1,False,"Little City Investments provides quick, painless hard money loans for residential and commercial real estate in Texas.",150000,,0.75,,0.1,,2.0,3.0,12,12,True,,,2006,hard_pull,550,False,brave_search,TX,bridge|cash_out|fix_flip|rental,$150K,75%,,10%,2 – 3 pts,12 mo
297,ljcfinancial.com,LJC Financial,https://ljcfinancial.com,(713) 314-0350,greg@ljcfinancial.com,phone_email,Houston,TX,1,False,"LJC Financial is a hard money lender in Texas specializing in fast, asset-based financing solutions for real estate investors.",100000,2000000,0.8,,,,,,12,24,,,,2007,none,,True,brave_search,TX,bridge|cash_out|fix_flip|rental,$100K – $2M,80%,,,,12 – 24 mo
127,lm2investments.com,LM2 Investment Group,https://lm2investments.com,(480) 444-2242,,phone_only,Scottsdale,AZ,1,False,"LM2 Investment Group is a hard money lender in Arizona, providing quick funding solutions for real estate investors.",,,0.75,,,,,,6,24,,285084,,,none,,True,brave_search,AZ,bridge|construction|dscr|fix_flip|ground_up|multifamily|rental,,75%,,,,6 – 24 mo
239,lpnola.com,"Loan Partners, LLC",https://lpnola.com,(504) 267-7459,info@lpnola.com,phone_email,New Orleans,LA,1,False,"Loan Partners is a private lender specializing in fast, reliable funding for real estate investors in New Orleans and the Gulf Coast.",,,0.8,0.7,0.109,,2.0,,12,36,,,,,,,False,brave_search,LA,bridge|commercial|dscr|fix_flip|ground_up,,80%,70%,11%,2 pts,12 – 36 mo
423,locklincapital.com,Locklin Capital,https://locklincapital.com,(770) 250-2051,info@locklincapital.com,phone_email,Woodstock,GA,1,False,"Locklin Capital offers professional private lending and hard money loans for residential, commercial, and multifamily properties.",,,,,,,,,,,,,,2018,hard_pull,600,False,brave_search,GA,bridge|cash_out|construction|dscr|fix_flip,,,,,,
238,lonestarfinancing.com,Lone Star Financing,https://lonestarfinancing.com,(855) 314-8080,,phone_only,,TX,1,False,"Lone Star Financing is a leading mortgage broker delivering lower rates, lower closing costs, and a streamlined experience for home loans and refinancing in Texas.",500000,50000000,0.85,,,,,,,,,,,,,,False,brave_search,TX,commercial|dscr,$500K – $50M,85%,,,,
47,longhorninvestments.com,Longhorn Investments,https://longhorninvestments.com,(877) 420-7346,,phone_only,Dallas,TX,11,False,Longhorn Investments is a direct private lender offering short term acquisition and renovation capital to real estate investors for both residential and commercial assets.,,,,,,,,,,,,,,2008,,,False,brave_search,AL|AR|GA|IN|KS|MO|NC|NM|OH|TN|TX,construction|fix_flip,,,,,,
41,longleaflending.com,Longleaf Lending,https://longleaflending.com,,,web_only,,,51,True,"Fast, tailored hard money solutions for real estate investors, offering a range of loan products including fix and flip, bridge, rental, and ground up financing.",75000,2000000,0.8,0.7,0.065,0.12,2.0,3.5,6,12,,,,2020,hard_pull,640,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|fix_flip|ground_up|rental,$75K – $2M,80%,70%,6% – 12%,2 – 3.5 pts,6 – 12 mo
424,loopwholefunding.com,Loop Whole Funding,https://loopwholefunding.com,(800) 217-9165,,phone_only,Stafford,VA,51,True,"Loop Whole Funding specializes in fast and reliable fix-and-flip loans, rental loans, and various other financing options for real estate investors.",50000,5000000,0.8,,,,,,6,36,,,,,soft_pull,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|construction|dscr|fix_flip|rental,$50K – $5M,80%,,,,6 – 36 mo
368,colorado.goluminate.com,Luminate Home Loans,https://colorado.goluminate.com,,,web_only,Westminster,CO,1,False,"Luminate Home Loans offers specialized loan programs for real estate investors, including an Investor/DSCR Loan program tailored for non-owner-occupied properties.",,2000000,0.75,,,,,,,,,1281698,,,,,False,brave_search,CO,dscr,$2M,75%,,,,
63,lynkcapital.com,"LYNK Capital Management Company, LLC",https://lynkcapital.com,(844) 489-8454,investorcare@lynkcapital.com,phone_email,Jacksonville,FL,1,False,"LYNK Capital provides disciplined, transparent access to specialized private market opportunities, focusing on structured, asset-backed strategies.",,,,,,,,,,,,,,2013,,,False,brave_search,FL,bridge,,,,,,
425,lynkmortgage.com,LYNK Mortgage,https://lynkmortgage.com,(407) 476-2500,,phone_only,Raleigh,NC,31,False,"LYNK Mortgage is a modern private lender offering residential renovation, construction, and rental loans across the country.",,,0.8,,0.06,0.095,,,6,30,True,,,,,,False,brave_search,AL|AR|CO|CT|DC|DE|FL|GA|IA|IN|KS|KY|LA|MA|MD|MI|MO|MS|NC|NE|NJ|OH|OK|PA|RI|SC|TN|TX|VA|WI|WV,construction|dscr|fix_flip|multifamily,,80%,,6% – 10%,,6 – 30 mo
121,mmprivatelending.com,"M&M Private Lending Group, LLC",https://mmprivatelending.com,(305) 899-2201,loans@mmprivatelending.com,phone_email,Fort Lauderdale,FL,5,False,"M&M Private Lending Group specializes in arranging private money real estate loans, focusing on rapid personalized service and competitive rates.",,,0.65,,0.099,0.13,,,12,36,True,860339,,,none,,True,brave_search,CO|FL|GA|MA|NY,bridge|cash_out|fix_flip|refi,,65%,,10% – 13%,,12 – 36 mo
207,mach1lending.com,Mach1 Lending,https://mach1lending.com,(262) 264-8606,anthony@mach1capital.net,phone_email,Fox Point,WI,1,False,"Mach1 Lending provides hard money loans for real estate investors, focusing on fast, flexible funding for fix and flip projects.",,,,,,,,,,,,,,,none,,True,brave_search,WI,fix_flip,,,,,,
426,maecapital.com,MAE Capital Mortgage Inc.,https://maecapital.com,(916) 672-6130,info@maecapital.com,phone_email,Rocklin,CA,1,False,"MAE Capital Mortgage Inc. offers a range of mortgage services including hard money loans, VA loans, and commercial funding.",,,,,,,,,,,,806170,,,none,,True,brave_search,CA,commercial,,,,,,
185,mainemortgagesolutions.com,Maine Mortgage Solutions LLC,https://mainemortgagesolutions.com,(207) 730-1495,info@mainemtgs.com,phone_email,Scarborough,ME,3,False,"Maine Mortgage Solutions LLC offers a variety of mortgage solutions including private money loans, refinancing, and home purchase loans.",,,,,,,,,,,,1885405,,,,,False,brave_search,FL|ME|NH,fix_flip|refi,,,,,,
429,malvecapital.com,Malve Capital LLC,https://malvecapital.com,(866) 625-8321,,phone_only,,,1,False,"Malve Capital LLC provides flexible and reliable financing for real estate acquisitions, refinances, and construction.",50000,10000000,1.0,0.75,0.07,0.09,,,3,24,True,,,,soft_pull,,True,brave_search,NY,bridge|brrrr|construction|fix_flip,$50K – $10M,100%,75%,7% – 9%,,3 – 24 mo
93,manhattanbridgecapital.com,"Manhattan Bridge Capital, Inc.",https://manhattanbridgecapital.com,(516) 444-3400,info@manhattanbridgecapital.com,phone_email,Great Neck,NY,4,False,"Manhattan Bridge Capital is a leading hard money lender to professional real estate investors, offering fix and flip loans, bridge loans, and loans for small, new construction projects.",,,,,,,,,12,12,True,,,1989,,,False,brave_search,CT|FL|NJ|NY,bridge|construction|fix_flip,,,,,,12 mo
430,martinimortgagegroup.com,Martini Mortgage Group,https://martinimortgagegroup.com,(919) 238-4934,team@martinimortgagegroup.com,phone_email,Raleigh,NC,6,False,Martini Mortgage Group is a Raleigh-based mortgage advisory firm providing fiduciary-style mortgage guidance to homebuyers and homeowners across North Carolina.,,,,,,,,,,,,3446,,2006,,,False,brave_search,FL|KY|MD|NC|SC|VA,cash_out|dscr|refi,,,,,,
128,marylandrealestatelenders.com,"Maryland Hard Money Lenders, LLC",https://marylandrealestatelenders.com,(443) 759-3644,info@marylandrealestatelenders.com,phone_email,Baltimore,MD,1,False,We provide real estate investors with the funds they need to buy and rehab homes in Maryland.,,,,,,,,,,,,,,,hard_pull,,False,brave_search,MD,bridge|fix_flip,,,,,,
136,marylandprivatemortgage.com,Maryland Private Mortgage,https://marylandprivatemortgage.com,(410) 661-8300,,phone_only,Owings Mills,MD,3,False,"Maryland Private Mortgage is Baltimore’s leading hard money lender, providing fast and flexible financing solutions for investors, rehabbers, and landlords.",,,,,0.01,,,,,,,,True,,none,,True,brave_search,DC|MD|VA,bridge|commercial|construction|fix_flip,,,,1%,,
298,masshardmoney.com,Mass Hard Money,https://masshardmoney.com,(617) 892-9099,bill@masshardmoney.com,phone_email,Boston,MA,1,False,"Mass Hard Money specializes in providing fast, flexible funding solutions for real estate investors, particularly for fix-and-flip projects.",,,,,,,,,6,18,True,,,,none,,True,brave_search,MA,fix_flip,,,,,,6 – 18 mo
431,massdevelopment.com,MassDevelopment,https://massdevelopment.com,(617) 330-2000,,phone_only,Boston,MA,1,False,"MassDevelopment offers unique financing, real estate, and community development solutions to grow businesses, create opportunity, and energize cities and towns across Massachusetts.",5000,10000000,0.9,,,,1.0,,,,,,,,hard_pull,575,False,brave_search,MA,commercial|construction,$5K – $10M,90%,,,1 pts,
439,mvplender.com,Mayflower Venture Partners,https://mvplender.com,(617) 553-6781,loans@mvplender.com,phone_email,Quincy,MA,5,False,"Mayflower Venture Partners provides hard money loans for real estate investors, specializing in new construction and fix-and-flip projects.",1000000,4000000,0.9,0.75,0.0999,0.1299,1.0,3.0,12,,True,,,,hard_pull,620,False,brave_search,CT|MA|ME|NH|RI,bridge|dscr|fix_flip|ground_up,$1M – $4M,90%,75%,10% – 13%,1 – 3 pts,12 mo
299,mccarthy.capital,McCarthy Capital,https://mccarthy.capital,,info@mccarthy.capital,email_only,Coeur d'Alene,ID,2,False,"McCarthy Capital is a hard money lender offering lending opportunities to real estate investors, builders, and individual borrowers in North Idaho and Eastern Washington.",50000,1000000,0.7,,0.1,0.14,3.0,6.0,12,36,True,,,2011,,,False,brave_search,ID|WA,bridge|commercial|fix_flip|ground_up,$50K – $1M,70%,,10% – 14%,3 – 6 pts,12 – 36 mo
241,mcgowanmortgages.com,McGowan Mortgages,https://mcgowanmortgages.com,(816) 631-9687,,phone_only,Kansas City,MO,1,False,"McGowan Mortgages is a mortgage broker providing flexible and affordable mortgage solutions, including DSCR loans and a unique Better Than a Bridge loan program.",,,0.85,,,,,,,,,,,,hard_pull,,False,brave_search,MO,bridge|dscr,,85%,,,,
449,phoenixhardmoney.com,Merchant Mortgage & Trust Corporation (MMTC),https://phoenixhardmoney.com,(602) 684-1658,dan@phoenixhardmoney.com,phone_email,Scottsdale,AZ,1,False,"Phoenix Hard Money Loans for Real Estate Investors offering Fix & Flip and Ground-Up Construction Financing with Fast, Flexible Terms.",,,0.95,,0.08,0.09,,,,,True,259288,,,none,,True,brave_search,AZ,fix_flip|ground_up,,95%,,8% – 9%,,
208,metroprivatelending.com,Metro Private Lending,https://metroprivatelending.com,(602) 699-3501,pl@metro-az.com,phone_email,Phoenix,AZ,1,False,Metro Private Lending is a private money and hard money lender specializing in asset-based loans for real estate investors in Arizona.,,,,,,,,,,,,BK-1046952,,,none,,True,brave_search,AZ,bridge|commercial|construction|dscr|fix_flip|refi,,,,,,
182,emetropolitan.com,Metropolitan Mortgage Corporation,https://emetropolitan.com,(913) 642-8300,,phone_only,Overland Park,KS,2,False,"Metropolitan Mortgage Corporation offers a variety of mortgage products including conventional, jumbo, FHA, and bridge loans, primarily serving the Kansas and Missouri markets.",,3000000,,,0.0,0.12,,,,,,227722,,1997,hard_pull,620,False,brave_search,KS|MO,bridge,$3M,,,0% – 12%,,
432,michiganelitelending.com,Michigan Elite Lending,https://michiganelitelending.com,(248) 303-6281,ryantarkington@michiganelitelending.com,phone_email,Oakland Twp,MI,1,False,"Michigan Elite Lending is dedicated to helping individuals achieve homeownership through personalized mortgage solutions, including investment property loans and refinancing options.",,,,,,,,,,,,1653619,,2017,hard_pull,600,False,brave_search,MI,refi|rental,,,,,,
300,michiganmortgagesolutions.com,Michigan Mortgage Solutions,https://michiganmortgagesolutions.com,(248) 963-1894,,phone_only,,MI,1,False,"Michigan Mortgage Solutions offers a variety of mortgage services including home purchase loans, refinancing, and investor loans such as fix-and-flip and DSCR loans.",,,,,,,,,6,18,True,,,1999,none,,True,brave_search,MI,brrrr|dscr|fix_flip|rental,,,,,,6 – 18 mo
184,maccllc.com,"Mid-Atlantic Commercial Capital, LLC",https://maccllc.com,(540) 825-9800,ckearns@maccllc.com,phone_email,Culpeper,VA,2,False,"Mid-Atlantic Commercial Capital, LLC specializes in providing various types of commercial loans including hard money and bridge loans to small and medium-sized businesses.",1000000,20000000,0.8,,0.0725,,,,6,36,True,,,,none,,True,brave_search,DC|VA,bridge|commercial,$1M – $20M,80%,,7%,,6 – 36 mo
433,minolending.com,Mino Lending Solutions,https://minolending.com,,,web_only,,,51,True,"Mino Lending Solutions is a full service, nationwide mortgage originator that specializes in financing real estate investors.",500000,50000000,0.75,,0.1025,,,,12,36,True,,,2025,,,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,cash_out|commercial|fix_flip|multifamily|rental,$500K – $50M,75%,,10%,,12 – 36 mo
149,mmlending.com,MM Lending,https://mmlending.com,(502) 400-3011,,phone_only,Louisville,KY,3,False,"MM Lending is a private lender serving real estate investors in Ohio, Indiana, and Kentucky, offering fast closings and competitive rates.",100000,1500000,0.8,,0.05875,0.1199,0.0,2.0,12,360,,,,2005,,,False,brave_search,IN|KY|OH,brrrr|construction|dscr|fix_flip,$100K – $1.5M,80%,,6% – 12%,0 – 2 pts,12 – 360 mo
242,membermortgage.com,"MMS Mortgage Services, Ltd.",https://membermortgage.com,(248) 788-0800,,phone_only,Farmington Hills,MI,15,False,"MMS Mortgage Services, Ltd. is a licensed mortgage lender offering a broad range of mortgage products including FHA, VA, USDA, conventional, jumbo, and more.",,,0.75,,,,,,,,,131062,,1987,hard_pull,,False,brave_search,AL|CO|CT|FL|IA|IN|KY|LA|MA|MI|NC|NH|OH|PA|TN,construction|rental,,75%,,,,
434,moderndaylending.com,Modern Day Lending,https://moderndaylending.com,(516) 289-9706,,phone_only,,,51,True,"We provide flexible mortgage solutions for self-employed individuals and real estate investors, including cash-out refinance and asset-based loans.",100000,10000000,0.9,,,,,,,,,173855,,,hard_pull,620,False,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$100K – $10M,90%,,,,
243,mofinloans.com,MoFin Lending Corporation,https://mofinloans.com,(866) 900-6634,sales@mofinloans.com,phone_email,New York,NY,37,False,"MoFin is a direct lender for residential and commercial investment properties, offering solutions for real estate investors including bridge loans, rental loans, and ground-up construction.",150000,2000000,0.9,,0.0575,0.1025,2.0,2.5,12,360,True,,,,hard_pull,680,False,brave_search,AL|AR|CA|CO|CT|DE|FL|GA|IA|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|NC|NH|NJ|NM|NY|OH|OK|PA|RI|SC|TN|TX|VA|WA|WI|WV|WY,bridge|ground_up|rental,$150K – $2M,90%,,6% – 10%,2 – 2.5 pts,12 – 360 mo
186,monroefundingcorp.com,Monroe Funding Corp,https://monroefundingcorp.com,(954) 816-0388,monroefund@gmail.com,phone_email,Fort Lauderdale,FL,1,False,"Monroe Funding Corp specializes in hard money lending throughout Florida, offering quick funding solutions for various property types.",100000,5000000,0.8,0.7,0.0625,,,,24,,True,1873548,,2019,none,,True,brave_search,FL,bridge|commercial|dscr|fix_flip|multifamily|refi|rental,$100K – $5M,80%,70%,6%,,24 mo
435,montanapromortgage.com,"Montana Professional Mortgage, LLC",https://montanapromortgage.com,(406) 599-2027,chad@montanapromortgage.com,phone_email,Missoula,MT,1,False,"Montana Professional Mortgage, LLC offers a variety of mortgage solutions including construction loans, VA loans, and DSCR loans, tailored to meet the needs of homebuyers and real estate investors.",,,,,,,,,,,,2637160,,,,,False,brave_search,MT,construction|dscr,,,,,,
81,montegra.com,Montegra Capital Resources Ltd.,https://montegra.com,(720) 741-6620,loans@montegra.com,phone_email,Denver,CO,1,False,"Montegra Capital Resources is a trusted hard money lender in Colorado, specializing in bridge loans and flexible lending options for real estate investors.",250000,4000000,0.65,,0.095,0.11,2.0,4.0,6,36,True,,,1971,none,,True,brave_search,CO,bridge|cash_out,$250K – $4M,65%,,10% – 11%,2 – 4 pts,6 – 36 mo
209,mortgageequitypartners.com,Mortgage Equity Partners,https://mortgageequitypartners.com,,,web_only,,,24,False,"Mortgage Equity Partners offers a variety of mortgage products including construction loans, renovation loans, and non-QM loans, focusing on providing a personalized financing experience.",100000,3000000,0.9,,,,,,,,True,1936,,,hard_pull,700,False,brave_search,AL|CA|CO|CT|DC|DE|FL|GA|KY|MA|MD|ME|NC|NH|NJ|PA|RI|SC|TN|TX|VA|VT|WA|WV,construction|dscr|fix_flip,$100K – $3M,90%,,,,
437,mortgagemark.com,Mortgage Mark,https://mortgagemark.com,(972) 829-8639,mortgagemark@mortgagemark.com,phone_email,Dallas,TX,1,False,"Mortgage Mark offers a variety of mortgage loan programs including construction loans, refinancing, and home purchase loans in Texas.",,,,,,,,,,,,729612,,,,,False,brave_search,TX,construction|refi,,,,,,
137,mortgagevintage.com,Mortgage Vintage,https://mortgagevintage.com,(949) 763-3982,,phone_only,Newport Beach,CA,1,False,Mortgage Vintage offers fast and professional hard money loans for real estate investors and business owners in California.,100000,3500000,0.7,0.6,0.0999,0.125,2.0,,12,36,True,,,,hard_pull,620,False,brave_search,CA,bridge|brrrr|cash_out|commercial|construction|dscr|fix_flip|multifamily|refi|rental,$100K – $3.5M,70%,60%,10% – 12%,2 pts,12 – 36 mo
240,massprivatelending.com,MPL Capital Management,https://massprivatelending.com,(617) 390-8840,loans@massprivatelending.com,phone_email,Cohasset,MA,2,False,"MPL Capital Management is a direct hard money lender in Massachusetts offering renovation, rehab, bridge, and new construction mortgage loans.",,,0.8,,0.12,0.14,1.5,3.0,6,12,True,,,2009,none,,True,brave_search,MA|RI,bridge|construction|fix_flip,,80%,,12% – 14%,1.5 – 3 pts,6 – 12 mo
438,munozghezlan.com,Munoz Ghezlan & Co. Ltd.,https://munozghezlan.com,(917) 938-7126,office@munoz.ltd,phone_email,New York,NY,13,False,"Munoz Ghezlan offers DSCR rental property loans and cash-out refinance options for real estate investors, focusing on income generated by properties rather than personal income.",50000,20000000,0.8,,0.062,,,,,,,,,,hard_pull,620,False,brave_search,AL|AZ|FL|GA|IN|MI|MO|NC|NV|OH|TN|TX|WI,cash_out|dscr,$50K – $20M,80%,,6%,,
109,mybridgeloan.com,My Bridge Loan,https://mybridgeloan.com,(646) 870-4114,contact@lionfoxpartners.com,phone_email,West Palm Beach,FL,10,False,My Bridge Loan specializes in providing flexible bridge loans and special situation financing for real estate investors.,1000000,25000000,0.7,,0.1,0.15,1.5,,12,24,True,,,,,,False,brave_search,CT|FL|GA|MD|NC|NJ|NY|PA|SC|VA,bridge|construction,$1M – $25M,70%,,10% – 15%,1.5 pts,12 – 24 mo
122,myerscapitalhawaii.com,Myers Capital Hawaii,https://myerscapitalhawaii.com,(808) 566-6611,,phone_only,Honolulu,HI,51,True,"Myers Capital Hawaii is a private lender offering a variety of mortgage solutions for residential and commercial properties, focusing on real estate investors.",,1249125,,,0.05375,0.0599,,,,,True,1662480,,1998,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|commercial|dscr|fix_flip|ground_up,$1.2M,,,5% – 6%,,
210,myerscapitalvirginia.com,Myers Capital Virginia,https://myerscapitalvirginia.com,(866) 996-9377,infovirginia@myerscapital.com,phone_email,,,51,True,"Myers Capital Virginia provides mortgage lending and real estate advisory services to real estate investors throughout the country, offering a wide range of loan programs including bridge loans, fix and flip, and DSCR loans.",100000,10000000,0.8,0.7,,,,,4,36,True,1662480,,1998,none,,True,brave_search,AK|AL|AR|AZ|CA|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY,bridge|dscr|fix_flip|rental,$100K – $10M,80%,70%,,,4 – 36 mo
